Topology,Number of Nodes,Algorithm,Latency (ms),Throughput (Mbps),Routing Overhead (packets),Network Utilization (%),Execution Time (s),Weights
ring,110,Link State,158.75553719008263,0.7999600549271506,220,139.70487272727271,0.028410911560058594,random
ring,110,Path Vector,1602.1201000834028,0.00499313412824361,24200,87.2,0.32221102714538574,random
ring,120,Distance Vector,172.92263888888888,0.7999632993371341,240,166.00573333333332,0.36916685104370117,random
ring,120,Link State,172.92263888888888,0.7999632993371341,240,166.00573333333332,0.04426121711730957,random
ring,120,Path Vector,1743.7577030812324,0.004587582884500485,28800,95.19999999999999,0.40499091148376465,random
ring,130,Distance Vector,184.26934911242603,0.7999655368859008,260,191.6401230769231,0.44759392738342285,random
ring,130,Link State,184.26934911242603,0.7999655368859008,260,191.6401230769231,0.04233384132385254,random
ring,130,Path Vector,1856.9779367918904,0.00430788929171619,33800,103.2,0.45774006843566895,random
ring,140,Distance Vector,194.9723469387755,0.7999674106255857,280,218.36902857142857,0.5564959049224854,random
ring,140,Link State,194.9723469387755,0.7999674106255857,280,218.36902857142857,0.05110502243041992,random
ring,140,Path Vector,1963.7502569373073,0.004073671831739064,39200,111.20000000000002,0.5571000576019287,random
ring,150,Distance Vector,199.20853333333332,0.7999680883162511,300,239.05024,0.688277006149292,random
ring,150,Link State,199.20853333333332,0.7999680883162511,300,239.05024,0.06497693061828613,random
ring,150,Path Vector,2005.455033557047,0.003988960484929743,45000,119.19999999999999,0.7529919147491455,random
ring,160,Distance Vector,210.517578125,0.7999697898868255,320,269.4625,0.8208246231079102,random
ring,160,Link State,210.517578125,0.7999697898868255,320,269.4625,0.08612203598022461,random
ring,160,Path Vector,2118.4158805031448,0.0037762641285375223,51200,127.2,0.8456559181213379,random
ring,170,Distance Vector,237.82698961937717,0.7999732488718384,340,323.44470588235293,1.0308799743652344,random
ring,170,Link State,237.82698961937717,0.7999732488718384,340,323.44470588235293,0.08555006980895996,random
ring,170,Path Vector,2392.3424991298293,0.0033438909736495256,57800,135.20000000000002,1.540052890777588,random
ring,180,Distance Vector,252.31617283950618,0.7999747767103869,360,363.3352888888889,1.2562880516052246,random
ring,180,Link State,252.31617283950618,0.7999747767103869,360,363.3352888888889,0.10176682472229004,random
ring,180,Path Vector,2537.257603972688,0.0031529111409808516,64800,143.2,1.2251951694488525,random
ring,190,Distance Vector,250.2009972299169,0.7999745560031114,380,380.3055157894737,1.45857572555542,random
ring,190,Link State,250.2009972299169,0.7999745560031114,380,380.3055157894737,0.11827301979064941,random
ring,190,Path Vector,2515.248120300752,0.0031804995680007,72200,151.2,1.4366118907928467,random
ring,200,Distance Vector,277.2355,0.7999770310181653,400,443.5768,1.617070198059082,random
ring,200,Link State,277.2355,0.7999770310181653,400,443.5768,0.13295698165893555,random
ring,200,Path Vector,2786.286432160804,0.002871122730902336,80000,159.20000000000002,1.8796899318695068,random
grid,10,Distance Vector,7.333333333333333,0.7992249939452657,24,0.396,0.00043511390686035156,random
grid,10,Link State,7.333333333333333,0.7992249939452657,24,0.396,0.0002617835998535156,random
grid,10,Path Vector,82.5,0.09687575684185039,216,4.8,0.0052149295806884766,random
grid,20,Distance Vector,12.5546875,0.7995223761785152,48,1.0713333333333332,0.0016751289367675781,random
grid,20,Link State,12.5546875,0.7995223761785152,48,1.0713333333333332,0.00033283233642578125,random
grid,20,Path Vector,133.91666666666669,0.059702977686012335,768,8.0,0.0014660358428955078,random
grid,30,Distance Vector,13.9648,0.7995602784902973,80,1.7456,0.00628209114074707,random
grid,30,Link State,13.9648,0.7995602784902973,80,1.7456,0.0009579658508300781,random
grid,30,Path Vector,145.46666666666667,0.05496518871381512,2000,12.0,0.006443023681640625,random
grid,40,Distance Vector,16.22222222222222,0.7996166221674457,120,2.8032,0.018975019454956055,random
grid,40,Link State,16.22222222222222,0.7996166221674457,120,2.8032,0.0023450851440429688,random
grid,40,Path Vector,166.85714285714286,0.04792222906825445,4320,16.8,0.018700122833251953,random
grid,50,Distance Vector,18.614743856726363,0.7996633448449776,168,4.256571428571428,0.04551410675048828,random
grid,50,Link State,18.614743856726363,0.7996633448449776,168,4.256571428571428,0.00459599494934082,random
grid,50,Path Vector,190.02551020408163,0.04208189437229577,8232,22.400000000000002,0.06465387344360352,random
grid,60,Distance Vector,19.331112036651394,0.7996758154835596,168,4.4203809523809525,0.04546999931335449,random
grid,60,Link State,19.331112036651394,0.7996758154835596,168,4.4203809523809525,0.004489898681640625,random
grid,60,Path Vector,197.33843537414967,0.0405230645498628,8232,22.400000000000002,0.047392845153808594,random
grid,70,Distance Vector,19.1484375,0.7996711266846883,224,5.602285714285714,0.10011601448059082,random
grid,70,Link State,19.1484375,0.7996711266846883,224,5.602285714285714,0.009894847869873047,random
grid,70,Path Vector,194.52380952380952,0.0411091644072912,14336,28.799999999999997,0.11158037185668945,random
grid,80,Distance Vector,20.99267578125,0.7997000078680478,224,6.141857142857143,0.10784006118774414,random
grid,80,Link State,20.99267578125,0.7997000078680478,224,6.141857142857143,0.009383916854858398,random
grid,80,Path Vector,213.25892857142858,0.037499016487846495,14336,28.799999999999997,0.10532474517822266,random
grid,90,Distance Vector,23.381496723060508,0.7997297498778323,288,8.522555555555556,0.2122650146484375,random
grid,90,Link State,23.381496723060508,0.7997297498778323,288,8.522555555555556,0.01741790771484375,random
grid,90,Path Vector,236.73765432098764,0.03378126526477682,23328,36.0,0.21299314498901367,random
grid,100,Distance Vector,24.6518,0.7997430627760083,360,10.956355555555556,0.4050769805908203,random
grid,100,Link State,24.6518,0.7997430627760083,360,10.956355555555556,0.029474973678588867,random
grid,100,Path Vector,249.0080808080808,0.03211715299281384,36000,44.0,0.4005906581878662,random
grid,110,Distance Vector,27.9276,0.799773191979245,360,12.412266666666667,0.4019289016723633,random
grid,110,Link State,27.9276,0.799773191979245,360,12.412266666666667,0.03349184989929199,random
grid,110,Path Vector,282.0969696969697,0.028351002594546346,36000,44.0,0.412477970123291,random
grid,120,Distance Vector,25.0744,0.799747391788271,360,11.144177777777777,0.39836621284484863,random
grid,120,Link State,25.0744,0.799747391788271,360,11.144177777777777,0.03657817840576172,random
grid,120,Path Vector,253.27676767676766,0.031576026460070364,36000,44.0,0.40346503257751465,random
grid,130,Distance Vector,26.312000546410765,0.7997588479010331,440,14.00850909090909,0.709679126739502,random
grid,130,Link State,26.312000546410765,0.7997588479010331,440,14.00850909090909,0.04953813552856445,random
grid,130,Path Vector,265.3126721763085,0.0301440123964214,53240,52.800000000000004,0.7225189208984375,random
grid,140,Distance Vector,28.631104432757326,0.7997783756786648,440,15.2432,0.7208402156829834,random
grid,140,Link State,28.631104432757326,0.7997783756786648,440,15.2432,0.04815793037414551,random
grid,140,Path Vector,288.6969696969697,0.02770304019879914,53240,52.800000000000004,0.8124830722808838,random
grid,150,Distance Vector,31.171682098765434,0.799796163191961,528,19.587151515151515,1.2603850364685059,random
grid,150,Link State,31.171682098765434,0.799796163191961,528,19.587151515151515,0.08934402465820312,random
grid,150,Path Vector,313.8966588966589,0.025479601025484952,76032,62.4,1.344316005706787,random
grid,160,Distance Vector,32.25761959876543,0.7998030235720438,528,20.26951515151515,1.221085786819458,random
grid,160,Link State,32.25761959876543,0.7998030235720438,528,20.26951515151515,0.07983016967773438,random
grid,160,Path Vector,324.83197358197356,0.024622053511311994,76032,62.4,1.2478289604187012,random
grid,170,Distance Vector,35.619831238402014,0.7998214278440184,624,26.085589743589743,2.0121259689331055,random
grid,170,Link State,35.619831238402014,0.7998214278440184,624,26.085589743589743,0.11916708946228027,random
grid,170,Path Vector,358.318540433925,0.022321519474695108,105456,72.8,2.045358896255493,random
